,300939,5
,300887,7
,300049,6
,300369,3
,300703,6
,300554,2
,300374,4
,300962,2
,300151,3
200073,,1
,300504,6
,300355,4
,300119,3
,300657,6
,300705,3
,300184,2
,300004,5
,300269,6
,300151,6
,300266,4
,300376,7
,300666,6
,200019,3
,200070,2
,200081,2
200074,,1
,300551,1
,300558,4
,300733,5
,300811,5
,300302,5
200075,,2
,300014,3
,300509,1
,300660,4
,300174,6
,300091,3
,300510,1
,300556,7
,300063,6
,300101,1
,300235,5
,300159,2
,300507,4
,300418,5
,300266,2
,300972,4
,300683,6
,300128,3
,300194,3
,300511,3
,300390,3
,300480,5
,300667,5
,300947,6
,300381,2
,300918,6
,300440,2
,300960,6
,300757,7
,300849,1
,300153,6
,300372,5
,300865,7
,300353,2
200076,,1
,300273,3
,300272,5
,300249,3
,300696,7
,300518,2
,300662,5
,300502,6
,300252,4
,300489,1
,300447,4
,300338,6
,300344,2
,300497,4
,300191,3
,300316,2
,300546,2
,300330,3
,300320,2
,300149,5
,300443,5
,300821,4
,300795,2
,300873,5
,300772,2
,300787,3
,300178,7
,300891,4
200077,,1
,300278,1
,300366,6
,300613,4
,300953,3
,300093,6
,300249,3
,300682,4
,300647,4
,300527,6
,300475,6
,300105,6
,300769,6
,300484,5
,300646,6
,300346,2
,300975,1
,300264,2
,300902,4
,300921,4
,300118,3
,300843,2
,300504,3
,300256,5
,300963,4
,300564,5
,300081,6
,300761,6
,300140,6
,300904,3
,300416,3
,300503,3
,300147,1
,300562,6
,300109,5
,300801,4
,300907,3
200078,,1
,300909,1
,300928,5
,300992,3
,300242,4
,300457,5
,300829,6
,300932,3
,300883,2
,300724,3
,300694,6
,300486,1
,300506,6
,300900,4
,300409,2
,300788,1
,300497,5
,300409,2
,300940,5
,300782,6
,300237,2
,300078,3
,300252,5
,300641,4
,300636,5
,300370,6
,300437,5
,300257,2
,300623,2
,300186,3
,300438,3
,300026,2
,300957,6
,300737,3
,300656,1
,300434,4
,300569,4
,300837,4
,300638,4
,300556,3
,300878,2
200079,,1
,300396,5
,300436,3
,300387,2
,300618,4
,300201,4
,300549,6
,300842,2
,300488,6
,300239,4
,300488,6
,300132,3
,300981,6
,300280,5
,300286,2
,300783,5
,300170,2
,300994,3
,300102,6
,300378,5
,300314,4
,300723,4
,300635,2
,300463,3
,300075,6
,300677,3
,300057,6
,300574,4
200080,,2
,300535,6
,300181,3
,300658,2
,300359,1
200081,,3
,300404,4
,300243,4
,300518,3
,300213,2
,300445,4
,300240,6
,300732,5
,300150,2
,300017,2
,300984,5
,300163,1
,300347,7
,300543,6
,300914,4
,300836,6
,300886,3
,300158,5
,300515,7
,300555,5
,300776,5
,300607,3
,300546,6
,300052,6
,300605,4
,200083,7
,200002,4
,200070,4
,200092,6
200082,,1
,300401,2
,300390,3
,300207,6
,300072,6
,300776,2
,300103,4
,300382,6
,300686,7
,300468,3
,300344,3
,300624,5
