,300655,5
,300232,1
,300279,3
,300873,5
,300217,1
,300867,4
,300921,4
,300446,4
,300042,4
,300186,2
,300195,1
,300936,4
,300614,4
,300347,4
,300728,6
,300409,4
,300145,6
,300963,2
,300158,3
,300707,4
,300363,6
,300720,3
,300180,2
,300799,5
,300311,1
,300905,5
,300634,6
,300192,3
,300881,4
,300302,6
,300069,3
,300967,4
,300027,5
,300252,5
,300164,2
,300689,2
,300569,3
,300946,2
,300649,4
,300628,3
,300250,2
,300422,2
,300841,3
,300499,2
,300226,5
,300063,4
,300758,3
,300196,4
,300513,5
,300882,3
,300802,2
,300779,5
,300965,6
,300249,6
,300422,4
,300350,3
,300290,1
,300243,4
,300740,4
,300274,5
,300204,3
,200031,4
,200011,4
,200064,3
,200032,3
,200044,4
,200074,2
,200081,6
,200058,5
,200065,3
,200005,5
,200023,3
,200092,5
,200018,4
